x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,letra
0.17594069242477417,0.6891406774520874,-3.839946600692201e-07,0.2613905966281891,0.6770075559616089,-0.009713783860206604,0.32534506916999817,0.5954345464706421,-0.006910932250320911,0.36644792556762695,0.5229930877685547,-0.005685851909220219,0.4037419557571411,0.49162203073501587,0.0019062585197389126,0.3066467344760895,0.5197138786315918,0.005561536643654108,0.33449798822402954,0.4731796979904175,-0.015205848030745983,0.30505847930908203,0.5440351366996765,-0.020816700533032417,0.29289376735687256,0.5528671741485596,-0.022705158218741417,0.2598553001880646,0.5031149983406067,0.0010261686984449625,0.28661367297172546,0.4679146707057953,-0.024908162653446198,0.2608376741409302,0.5603832006454468,-0.03034657984972,0.25402167439460754,0.5640555024147034,-0.030539778992533684,0.21358813345432281,0.5031793713569641,-0.006871459074318409,0.23877932131290436,0.47160741686820984,-0.03995035961270332,0.2208743393421173,0.5617614984512329,-0.03005017340183258,0.2103845477104187,0.5638834238052368,-0.01670111157000065,0.16989804804325104,0.4995178282260895,-0.014753883704543114,0.19049876928329468,0.4869951605796814,-0.03510012850165367,0.18334470689296722,0.5439175367355347,-0.02452152781188488,0.17150162160396576,0.5435836911201477,-0.012838098220527172,A
0.17951349914073944,0.6870777606964111,-3.780793349505984e-07,0.2621217668056488,0.6769022941589355,-0.0122459027916193,0.3283942639827728,0.5946996808052063,-0.010437211021780968,0.36954760551452637,0.5208856463432312,-0.009590436704456806,0.40623939037323,0.49097496271133423,-0.0027908412739634514,0.3095806837081909,0.5221061706542969,0.001981919165700674,0.33539506793022156,0.4778984785079956,-0.01862073689699173,0.30522164702415466,0.5463646054267883,-0.02431778982281685,0.2946665287017822,0.5552217960357666,-0.026898711919784546,0.2642991542816162,0.5048456192016602,-0.0017398997442796826,0.28714969754219055,0.468919962644577,-0.026404395699501038,0.26182135939598083,0.5590687394142151,-0.02996685728430748,0.2581060826778412,0.563396692276001,-0.029853202402591705,0.2181667685508728,0.502895712852478,-0.009235993959009647,0.23967914283275604,0.47106099128723145,-0.04151473566889763,0.22324232757091522,0.5595130324363708,-0.03167834132909775,0.21578064560890198,0.5658193826675415,-0.019329892471432686,0.17409314215183258,0.49883079528808594,-0.016978314146399498,0.19263029098510742,0.48384249210357666,-0.037961795926094055,0.186875119805336,0.5416163206100464,-0.028983600437641144,0.1781749576330185,0.5475702285766602,-0.01904214546084404,A
0.17951349914073944,0.6870777606964111,-3.780793349505984e-07,0.2621217668056488,0.6769022941589355,-0.0122459027916193,0.3283942639827728,0.5946996808052063,-0.010437211021780968,0.36954760551452637,0.5208856463432312,-0.009590436704456806,0.40623939037323,0.49097496271133423,-0.0027908412739634514,0.3095806837081909,0.5221061706542969,0.001981919165700674,0.33539506793022156,0.4778984785079956,-0.01862073689699173,0.30522164702415466,0.5463646054267883,-0.02431778982281685,0.2946665287017822,0.5552217960357666,-0.026898711919784546,0.2642991542816162,0.5048456192016602,-0.0017398997442796826,0.28714969754219055,0.468919962644577,-0.026404395699501038,0.26182135939598083,0.5590687394142151,-0.02996685728430748,0.2581060826778412,0.563396692276001,-0.029853202402591705,0.2181667685508728,0.502895712852478,-0.009235993959009647,0.23967914283275604,0.47106099128723145,-0.04151473566889763,0.22324232757091522,0.5595130324363708,-0.03167834132909775,0.21578064560890198,0.5658193826675415,-0.019329892471432686,0.17409314215183258,0.49883079528808594,-0.016978314146399498,0.19263029098510742,0.48384249210357666,-0.037961795926094055,0.186875119805336,0.5416163206100464,-0.028983600437641144,0.1781749576330185,0.5475702285766602,-0.01904214546084404,A
0.17963334918022156,0.6857494115829468,-4.051351822909055e-07,0.2613399028778076,0.676855206489563,-0.014076420105993748,0.32805201411247253,0.5963581800460815,-0.013932283036410809,0.36888793110847473,0.5218344330787659,-0.014379829168319702,0.40582579374313354,0.4910587966442108,-0.00859591644257307,0.31065744161605835,0.5204814672470093,-0.0008114801603369415,0.33782386779785156,0.48118412494659424,-0.022341331467032433,0.30511271953582764,0.5492671728134155,-0.027766386047005653,0.29298925399780273,0.5543983578681946,-0.03011498413980007,0.26472944021224976,0.5022116899490356,-0.0038873290177434683,0.28808361291885376,0.4708542823791504,-0.030338773503899574,0.2604140043258667,0.5610365271568298,-0.033605631440877914,0.2561338245868683,0.56266850233078,-0.0330839529633522,0.21805140376091003,0.4997168183326721,-0.010876496322453022,0.24027076363563538,0.4741358757019043,-0.04460867866873741,0.2226056456565857,0.5602087378501892,-0.034638661891222,0.21506911516189575,0.5612286329269409,-0.022140081971883774,0.1740056425333023,0.4964914321899414,-0.018208378925919533,0.19296090304851532,0.4886997640132904,-0.03939690813422203,0.18585923314094543,0.5430296063423157,-0.030544595792889595,0.17658814787864685,0.5419496297836304,-0.02093845047056675,A
0.17777813971042633,0.6868983507156372,-3.9937421547620033e-07,0.26227810978889465,0.6742051839828491,-0.011687844060361385,0.3281976580619812,0.5929332375526428,-0.010320473462343216,0.3685462772846222,0.521399736404419,-0.010002672672271729,0.40492552518844604,0.49252182245254517,-0.0036409846507012844,0.30772557854652405,0.5158684849739075,0.0022158287465572357,0.3367607295513153,0.48253172636032104,-0.018967926502227783,0.30338823795318604,0.5493176579475403,-0.02505098655819893,0.2900572717189789,0.5546059608459473,-0.027947599068284035,0.2628890573978424,0.4988026022911072,-0.0019970110151916742,0.2883215844631195,0.46978169679641724,-0.02917204424738884,0.2595353126525879,0.5585203170776367,-0.03374999016523361,0.25272566080093384,0.5635603666305542,-0.03383907303214073,0.21730934083461761,0.4969305694103241,-0.00981712993234396,0.2401784360408783,0.4718513786792755,-0.043826255947351456,0.22085922956466675,0.5578552484512329,-0.034187573939561844,0.21167618036270142,0.5643022656440735,-0.02154596336185932,0.17377033829689026,0.4944380223751068,-0.017769262194633484,0.19159257411956787,0.48547589778900146,-0.038752805441617966,0.1846579909324646,0.541623592376709,-0.02968584932386875,0.17627491056919098,0.5462557077407837,-0.019710615277290344,A
0.17579200863838196,0.6910698413848877,-3.684548914861807e-07,0.26353952288627625,0.6745201945304871,-0.01167604885995388,0.32865819334983826,0.593091607093811,-0.009877145290374756,0.36870914697647095,0.5233339667320251,-0.009179036132991314,0.40501341223716736,0.4917519986629486,-0.0021899465937167406,0.30712610483169556,0.5204744338989258,0.0053075323812663555,0.33400267362594604,0.4782758057117462,-0.015144259668886662,0.30337610840797424,0.5463654398918152,-0.021661877632141113,0.29124751687049866,0.5548589825630188,-0.02449718862771988,0.2627626359462738,0.5044329166412354,0.0019477459136396646,0.28464847803115845,0.4704580307006836,-0.021753480657935143,0.2593168616294861,0.5588380098342896,-0.0260095726698637,0.25503069162368774,0.563662588596344,-0.02652035839855671,0.21716472506523132,0.5023019909858704,-0.00528492359444499,0.23662042617797852,0.47449028491973877,-0.03587464243173599,0.2198721468448639,0.5604289770126343,-0.026160798966884613,0.21317985653877258,0.5666998624801636,-0.014104250818490982,0.1735551953315735,0.499725341796875,-0.0128453578799963,0.19067685306072235,0.4870375394821167,-0.03139299526810646,0.18362568318843842,0.5412659645080566,-0.021346047520637512,0.17448964715003967,0.5443320274353027,-0.0108064329251647,A
0.17579200863838196,0.6910698413848877,-3.684548914861807e-07,0.26353952288627625,0.6745201945304871,-0.01167604885995388,0.32865819334983826,0.593091607093811,-0.009877145290374756,0.36870914697647095,0.5233339667320251,-0.009179036132991314,0.40501341223716736,0.4917519986629486,-0.0021899465937167406,0.30712610483169556,0.5204744338989258,0.0053075323812663555,0.33400267362594604,0.4782758057117462,-0.015144259668886662,0.30337610840797424,0.5463654398918152,-0.021661877632141113,0.29124751687049866,0.5548589825630188,-0.02449718862771988,0.2627626359462738,0.5044329166412354,0.0019477459136396646,0.28464847803115845,0.4704580307006836,-0.021753480657935143,0.2593168616294861,0.5588380098342896,-0.0260095726698637,0.25503069162368774,0.563662588596344,-0.02652035839855671,0.21716472506523132,0.5023019909858704,-0.00528492359444499,0.23662042617797852,0.47449028491973877,-0.03587464243173599,0.2198721468448639,0.5604289770126343,-0.026160798966884613,0.21317985653877258,0.5666998624801636,-0.014104250818490982,0.1735551953315735,0.499725341796875,-0.0128453578799963,0.19067685306072235,0.4870375394821167,-0.03139299526810646,0.18362568318843842,0.5412659645080566,-0.021346047520637512,0.17448964715003967,0.5443320274353027,-0.0108064329251647,A
0.17659468948841095,0.6945569515228271,-4.136870188631292e-07,0.25854599475860596,0.6804814338684082,-0.013586893677711487,0.32549771666526794,0.598051905632019,-0.013842940330505371,0.36521032452583313,0.5242842435836792,-0.014646954834461212,0.4020726680755615,0.4925188720226288,-0.009248832240700722,0.30545562505722046,0.5203222036361694,-0.003263897728174925,0.33569809794425964,0.4801643192768097,-0.025660179555416107,0.30323779582977295,0.5499788522720337,-0.03127897530794144,0.2899557650089264,0.5566693544387817,-0.033414822071790695,0.26040253043174744,0.5031580924987793,-0.006933134980499744,0.28625762462615967,0.4720345437526703,-0.033495184034109116,0.25790488719940186,0.5629042983055115,-0.036449555307626724,0.25107648968696594,0.5649746656417847,-0.035701435059309006,0.21479278802871704,0.5023511648178101,-0.014258935116231441,0.2386447936296463,0.47497084736824036,-0.047053832560777664,0.21997912228107452,0.562160849571228,-0.0356142558157444,0.21094197034835815,0.5654494762420654,-0.022342704236507416,0.1712324470281601,0.5013932585716248,-0.021980294957756996,0.18956224620342255,0.4892764091491699,-0.042367517948150635,0.18318212032318115,0.5461100339889526,-0.032272160053253174,0.17361940443515778,0.5487311482429504,-0.02176678366959095,A
0.1791248321533203,0.6932980418205261,-3.963018571084831e-07,0.26277369260787964,0.6785584092140198,-0.01176998857408762,0.32774052023887634,0.5971613526344299,-0.010939860716462135,0.3670422434806824,0.5228061079978943,-0.011559443548321724,0.40439102053642273,0.4929393231868744,-0.006354343146085739,0.3097943663597107,0.5231614112854004,0.0016338761197403073,0.3363026976585388,0.47742122411727905,-0.020787054672837257,0.3065318465232849,0.5469858050346375,-0.025455724447965622,0.29396942257881165,0.5581334233283997,-0.026297954842448235,0.2648826539516449,0.5050919651985168,-0.0032188023906201124,0.2881278693675995,0.46898895502090454,-0.031119661405682564,0.2607298493385315,0.5605813264846802,-0.033759765326976776,0.25435635447502136,0.5653248429298401,-0.031296201050281525,0.2183372974395752,0.5021547675132751,-0.011996223591268063,0.24100393056869507,0.4722156226634979,-0.04830983653664589,0.22131416201591492,0.5607973337173462,-0.037338051944971085,0.21246245503425598,0.5643843412399292,-0.022501731291413307,0.17183135449886322,0.4986356198787689,-0.020775048062205315,0.19204780459403992,0.4852435290813446,-0.04337714612483978,0.18487538397312164,0.5447121262550354,-0.032650306820869446,0.17524254322052002,0.5489267706871033,-0.020510416477918625,A
0.1791248321533203,0.6932980418205261,-3.963018571084831e-07,0.26277369260787964,0.6785584092140198,-0.01176998857408762,0.32774052023887634,0.5971613526344299,-0.010939860716462135,0.3670422434806824,0.5228061079978943,-0.011559443548321724,0.40439102053642273,0.4929393231868744,-0.006354343146085739,0.3097943663597107,0.5231614112854004,0.0016338761197403073,0.3363026976585388,0.47742122411727905,-0.020787054672837257,0.3065318465232849,0.5469858050346375,-0.025455724447965622,0.29396942257881165,0.5581334233283997,-0.026297954842448235,0.2648826539516449,0.5050919651985168,-0.0032188023906201124,0.2881278693675995,0.46898895502090454,-0.031119661405682564,0.2607298493385315,0.5605813264846802,-0.033759765326976776,0.25435635447502136,0.5653248429298401,-0.031296201050281525,0.2183372974395752,0.5021547675132751,-0.011996223591268063,0.24100393056869507,0.4722156226634979,-0.04830983653664589,0.22131416201591492,0.5607973337173462,-0.037338051944971085,0.21246245503425598,0.5643843412399292,-0.022501731291413307,0.17183135449886322,0.4986356198787689,-0.020775048062205315,0.19204780459403992,0.4852435290813446,-0.04337714612483978,0.18487538397312164,0.5447121262550354,-0.032650306820869446,0.17524254322052002,0.5489267706871033,-0.020510416477918625,A
